project_name,function,executions,mean,cv,rciw95,rciw99,rciw99mjhd,rmad,rmadhd,code_pkgfiles,code_fileloc,code_namelength,code_parameters,code_returns,code_loc,code_funccalls,code_loops,code_nestedloops,code_channels,code_sends,code_receives,code_closes,code_gos,code_concrranges,code_selects,code_selectcases,code_variables,code_pointers,code_slices,code_maps,code_ifelses,code_switches,code_switchcases,code_panics,code_recovers,code_defers,code_cyclomaticcomplexity,code_bufio,code_bytes,code_crypto,code_database/sql,code_encoding,code_encoding/binary,code_encoding/csv,code_encoding/json,code_encoding/xml,code_io,code_io/ioutil,code_math,code_math/rand,code_mime,code_net,code_net/http,code_net/http/httptest,code_net/http/httptrace,code_net/http/httputil,code_net/rpc,code_net/rpc/jsonrpc,code_net/smtp,code_net/textproto,code_os,code_os/exec,code_os/signal,code_sort,code_strconv,code_sync,code_sync/atomic,code_syscall,bench_pkgfiles,bench_fileloc,bench_namelength,bench_parameters,bench_returns,bench_loc,bench_funccalls,bench_loops,bench_nestedloops,bench_channels,bench_sends,bench_receives,bench_closes,bench_gos,bench_concrranges,bench_selects,bench_selectcases,bench_variables,bench_pointers,bench_slices,bench_maps,bench_ifelses,bench_switches,bench_switchcases,bench_panics,bench_recovers,bench_defers,bench_cyclomaticcomplexity,bench_bufio,bench_bytes,bench_crypto,bench_database/sql,bench_encoding,bench_encoding/binary,bench_encoding/csv,bench_encoding/json,bench_encoding/xml,bench_io,bench_io/ioutil,bench_math,bench_math/rand,bench_mime,bench_net,bench_net/http,bench_net/http/httptest,bench_net/http/httptrace,bench_net/http/httputil,bench_net/rpc,bench_net/rpc/jsonrpc,bench_net/smtp,bench_net/textproto,bench_os,bench_os/exec,bench_os/signal,bench_sort,bench_strconv,bench_sync,bench_sync/atomic,bench_syscall
goburrow/modbus,asciiclient_test.go/BenchmarkASCIIDecoder,10,157.0,0.0,0.0,0.0,0.0,0.0,0.0,120,720,21,1,9,90,22,2,0,0,0,0,0,0,0,0,0,4,0,3,0,7,1,10,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,72,21,1,0,11,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goburrow/modbus,asciiclient_test.go/BenchmarkASCIIEncoder,10,302.4,0.1707664614729901,0.1984126984126871,0.2645502645502683,0.6456712203494968,0.0,0.204858806272917,120,720,21,1,8,89,17,3,0,0,0,0,0,0,0,0,0,5,0,4,0,7,1,10,0,0,0,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,72,21,1,0,14,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goburrow/modbus,rtuclient_test.go/BenchmarkRTUDecoder,10,89.07,0.0542321647625037,0.0561356236667757,0.0785898731334828,0.2287016033329328,0.0,0.029214314968411,90,588,19,1,6,66,13,2,0,0,0,0,0,0,0,0,0,5,0,1,0,2,1,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,94,19,1,0,11,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goburrow/modbus,rtuclient_test.go/BenchmarkRTUEncoder,10,105.3,0.4587330403985261,0.4748338081671415,0.6647673314340008,1.1455667684994668,0.0,0.2477191094630083,90,588,19,1,6,74,14,2,0,0,0,0,0,0,0,0,0,5,0,2,0,2,1,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,94,19,1,0,14,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goburrow/modbus,tcpclient_test.go/BenchmarkTCPDecoder,10,57.39,0.0989103000866971,0.1045478306325059,0.1393971075100162,0.2077803386040873,0.0,0.0282769617310823,45,479,19,1,3,49,7,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,10,0,0,0,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,114,19,1,0,11,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goburrow/modbus,tcpclient_test.go/BenchmarkTCPEncoder,10,46.59,0.0678746009909513,0.0643915003219599,0.0858553337626081,0.07816418291044,0.0,0.0003486443654982,45,479,19,1,3,57,13,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,10,0,0,0,15,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15,114,19,1,0,14,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uber-go/zap,/buffer/buffer_test.go/BenchmarkBuffers,10,32.7,14.772045612833276,15.290519877675852,21.406727828746185,39.36951475276816,0.0,8.513058402440164,23,844,16,1,4,44,20,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,71,16,1,0,27,13,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryBinary_0,10,416.0,0.2266367888418421,0.2884615384615357,0.3605769230769231,0.5140080197858569,0.1952741586538461,0.1963588273728392,3802,103820,23,1,105,671,188,4,0,0,0,0,0,0,0,0,0,6,1,6,0,86,6,52,0,0,0,242,10,6,0,0,4,4,0,0,0,19,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryBinary_1,10,528.7,0.2529777775391069,0.3026290902213018,0.4161149990542711,0.662542095915498,0.30741362346263,0.3107797665299937,3802,103820,23,1,105,671,188,4,0,0,0,0,0,0,0,0,0,6,1,6,0,86,6,52,0,0,0,242,10,6,0,0,4,4,0,0,0,19,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryBinary_2,10,611.1,0.2371359310454825,0.3109147439044495,0.4090983472426772,0.3966940147532302,0.1329526186579378,0.156920168405415,3802,103820,23,1,105,671,188,4,0,0,0,0,0,0,0,0,0,6,1,6,0,86,6,52,0,0,0,242,10,6,0,0,4,4,0,0,0,19,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryBool_0,10,355.8,0.1185039407970162,0.0843170320404753,0.1124227093872898,0.3335184897095719,0.0,0.0135639230662895,4788,115397,21,1,130,829,228,5,0,0,0,0,0,0,0,0,0,5,1,4,0,105,7,64,0,0,0,292,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,21,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryBool_1,10,695.1,0.0454938521100327,0.057545676881021,0.057545676881021,0.0153969303255926,0.0,0.0002384422163949,4788,115397,21,1,130,829,228,5,0,0,0,0,0,0,0,0,0,5,1,4,0,105,7,64,0,0,0,292,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,21,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryBool_2,10,522.0,0.0,0.0,0.0,0.0,0.0,0.0,4788,115397,21,1,130,829,228,5,0,0,0,0,0,0,0,0,0,5,1,4,0,105,7,64,0,0,0,292,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,21,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryByte_0,10,380.0,0.0,0.0,0.0,0.0,0.0,0.0,4498,112065,21,1,123,768,214,5,0,0,0,0,0,0,0,0,0,3,1,4,0,97,7,64,0,0,0,278,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,21,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryByte_1,10,840.6,0.0614320460973497,0.0713775874375473,0.0832738520104606,0.3009019510135276,0.0,0.0736488827339686,4498,112065,21,1,123,768,214,5,0,0,0,0,0,0,0,0,0,3,1,4,0,97,7,64,0,0,0,278,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,21,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryByte_2,10,557.2,0.0756706786352806,0.0717875089734345,0.0897343862167982,0.0938553023587423,0.0,0.0086686196095692,4498,112065,21,1,123,768,214,5,0,0,0,0,0,0,0,0,0,3,1,4,0,97,7,64,0,0,0,278,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,21,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryDouble_0,10,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,4730,114277,23,1,128,774,226,5,0,0,0,0,0,0,0,0,0,3,1,4,0,94,7,64,0,0,0,279,10,7,0,0,8,8,0,0,0,23,0,6,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryDouble_1,10,1546.0,0.0431220353600689,0.0517464424320945,0.0646830530401035,0.0846833957035664,0.0,0.0269228347600258,4730,114277,23,1,128,774,226,5,0,0,0,0,0,0,0,0,0,3,1,4,0,94,7,64,0,0,0,279,10,7,0,0,8,8,0,0,0,23,0,6,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryDouble_2,10,1705.2,0.1348673728255558,0.1642036124794718,0.2052545155993431,0.1613144483229519,0.0,0.0335300417806602,4730,114277,23,1,128,774,226,5,0,0,0,0,0,0,0,0,0,3,1,4,0,94,7,64,0,0,0,279,10,7,0,0,8,8,0,0,0,23,0,6,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryI16_0,10,743.2,0.1236459342670454,0.1480086114101061,0.2018299246501614,0.2356574071706954,0.1093325033647375,0.1122296835877216,4788,115397,20,1,130,775,222,5,0,0,0,0,0,0,0,0,0,3,1,4,0,93,7,64,0,0,0,279,10,7,0,0,6,6,0,0,0,21,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,20,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryI16_1,10,964.6,0.1966998337239298,0.1866058469832007,0.2488077959776049,0.0666027302869489,0.0,0.0010348038974606,4788,115397,20,1,130,775,222,5,0,0,0,0,0,0,0,0,0,3,1,4,0,93,7,64,0,0,0,279,10,7,0,0,6,6,0,0,0,21,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,20,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryI16_2,10,1062.2,0.0396946922760105,0.0470721144793824,0.0564865373752503,0.0492260613602054,0.0,0.0045465944669392,4788,115397,20,1,130,775,222,5,0,0,0,0,0,0,0,0,0,3,1,4,0,93,7,64,0,0,0,279,10,7,0,0,6,6,0,0,0,21,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,20,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryI32_0,10,796.0,0.1324236876117411,0.1507537688442125,0.2010050251256309,0.6225286084955214,0.2041056532663316,0.2041056532663316,4498,112389,20,1,123,759,211,5,0,0,0,0,0,0,0,0,0,3,1,4,0,93,7,64,0,0,0,274,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,20,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryI32_1,10,1039.8,0.1802073388799794,0.2019619157530207,0.2500480861704086,0.1306658212362295,0.0,0.025783117568819,4498,112389,20,1,123,759,211,5,0,0,0,0,0,0,0,0,0,3,1,4,0,93,7,64,0,0,0,274,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,20,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryI32_2,10,1148.7,0.2249621014284473,0.2263428223208963,0.3046922608165752,0.0810827875228695,0.0,0.0031502862338609,4498,112389,20,1,123,759,211,5,0,0,0,0,0,0,0,0,0,3,1,4,0,93,7,64,0,0,0,274,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,20,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryI64_0,10,1092.2,0.1125501368161251,0.1373374839772935,0.183116645303058,0.08693077761198,0.0,0.0173029111072082,4672,114129,20,1,128,785,223,6,0,0,0,0,0,0,0,0,0,4,1,4,0,94,7,64,0,0,0,279,10,7,0,0,6,6,0,0,0,22,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,20,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryI64_1,10,1391.4,0.0371135388453587,0.0431220353600787,0.0574960471467553,0.1402747568639231,0.0,0.0445064271534346,4672,114129,20,1,128,785,223,6,0,0,0,0,0,0,0,0,0,4,1,4,0,94,7,64,0,0,0,279,10,7,0,0,6,6,0,0,0,22,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,20,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryI64_2,10,1530.8,0.1594199566041557,0.1959759602822053,0.2547687483668581,0.2728735201984202,0.1061883006535947,0.119896378546468,4672,114129,20,1,128,785,223,6,0,0,0,0,0,0,0,0,0,4,1,4,0,94,7,64,0,0,0,279,10,7,0,0,6,6,0,0,0,22,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,20,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryString_0,10,1152.0,0.5272241654597395,0.6597222222222143,0.8246527777777778,0.873630161924042,0.3530380269448065,0.3392767374721793,5078,113529,23,1,139,843,249,5,0,0,0,0,0,0,0,0,0,5,1,10,0,108,7,64,0,0,0,299,10,10,0,0,4,4,0,0,0,24,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryString_1,10,1482.4,0.1832303362786774,0.215866162978956,0.2833243389098789,0.5125726308552943,0.2739765598650927,0.2262004286927973,5078,113529,23,1,139,843,249,5,0,0,0,0,0,0,0,0,0,5,1,10,0,108,7,64,0,0,0,299,10,10,0,0,4,4,0,0,0,24,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkBinaryString_2,10,1490.1,0.2802043043217992,0.3154150728139082,0.4160794577545161,0.4162859124066866,0.2181511916750587,0.1752816060878594,5078,113529,23,1,139,843,249,5,0,0,0,0,0,0,0,0,0,5,1,10,0,108,7,64,0,0,0,299,10,10,0,0,4,4,0,0,0,24,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkCompactBinary0,10,409.4,0.2059780270423956,0.219833903273077,0.2686858817782176,0.4897993936286248,0.1986162591687041,0.2016598586767863,3802,104468,23,1,105,671,188,4,0,0,0,0,0,0,0,0,0,6,1,7,0,86,6,52,0,0,0,242,10,6,0,0,4,4,0,0,0,19,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkCompactBinary1,10,561.0,0.11883541295306,0.1426024955436639,0.17825311942959,0.2333699263739125,0.0,0.0741937656666666,3802,104468,23,1,105,671,188,4,0,0,0,0,0,0,0,0,0,6,1,7,0,86,6,52,0,0,0,242,10,6,0,0,4,4,0,0,0,19,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkCompactBinary2,10,609.9,0.2376025044464574,0.2951303492375725,0.3771110018035669,0.3983402079203273,0.0,0.1137967821594976,3802,104468,23,1,105,671,188,4,0,0,0,0,0,0,0,0,0,6,1,7,0,86,6,52,0,0,0,242,10,6,0,0,4,4,0,0,0,19,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,23,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkCompactBool_0,10,333.7,0.5103202387152053,0.6293077614623982,0.7791429427629676,1.401505331087287,0.4878921921921922,0.6119505978148341,4788,116045,22,1,130,829,228,5,0,0,0,0,0,0,0,0,0,5,1,5,0,105,7,64,0,0,0,292,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,22,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkCompactBool_1,10,660.2,0.5521649243458473,0.6513177824901475,0.8330808845804302,0.6880809757295303,0.2465373292867982,0.2810402520942282,4788,116045,22,1,130,829,228,5,0,0,0,0,0,0,0,0,0,5,1,5,0,105,7,64,0,0,0,292,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,22,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkCompactBool_2,10,487.9,1.4313001526299047,1.619184259069477,2.029104324656699,1.6184776884443446,0.501961174047374,0.6360891474050523,4788,116045,22,1,130,829,228,5,0,0,0,0,0,0,0,0,0,5,1,5,0,105,7,64,0,0,0,292,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,22,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kostya-sh/parquet-go,/parquetformat/internal/thrift/lowlevel_benchmarks_test.go/BenchmarkCompactByte_0,10,414.1,0.4327354119203288,0.4588263704419305,0.6520164211543078,0.6271357076145062,0.1962175120772946,0.1972448756734711,4498,112713,22,1,123,768,214,5,0,0,0,0,0,0,0,0,0,3,1,5,0,97,7,64,0,0,0,278,10,7,0,0,4,4,0,0,0,20,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,377,22,1,0,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
